"arm","strategy","fit_unit_id","group_size","start_path_position","end_path_position","candidate_model","fit_status","criterion_eligible","n_observations","n_episodes","AIC","BIC","r_per_day","K","N_init"
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w002",5,2,6,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,310.1870115847,313.370173767087,1.03540865521826,17431001.4064801,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w003",5,3,7,"exponential__normal","ok",TRUE,11,5,300.333989935651,303.119256845239,0.846424356066381,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w003",5,3,7,"logistic__normal","ok",TRUE,11,5,295.718216877041,298.901379059428,1.05619883097488,16809361.564902,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w003",5,3,7,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,314.450871415253,317.236138324841,0.888029806800523,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w003",5,3,7,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,308.250347800889,311.433509983276,1.15415078650937,12374877.7701052,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w004",5,4,8,"exponential__normal","ok",TRUE,12,5,359.664598117381,363.058944665897,0.697421352562744,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w004",5,4,8,"logistic__normal","ok",TRUE,12,5,328.557467342456,332.43672054076,1.30346202752366,9428606.7086372,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w004",5,4,8,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,363.368054792581,366.762401341097,0.750192347568112,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w004",5,4,8,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,344.94276999138,348.822023189684,1.13098758981733,10669610.0094844,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w005",5,5,9,"exponential__normal","ok",TRUE,12,5,373.439275850832,376.833622399348,0.478730583380464,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w005",5,5,9,"logistic__normal","ok",TRUE,12,5,337.541712874283,341.420966072587,1.14478102631014,10197138.1047936,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w005",5,5,9,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,373.912107107901,377.306453656417,0.650647209179068,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w005",5,5,9,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,348.177532911115,352.056786109419,1.13214559671234,10430053.114228,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w006",5,6,10,"exponential__normal","ok",TRUE,13,5,402.945536545257,406.900182047488,0.4355470832472,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w006",5,6,10,"logistic__normal","ok",TRUE,13,5,377.732728635955,382.252323495647,1.17855579058309,9721396.41059975,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w006",5,6,10,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,406.296337627836,410.250983130067,0.605246814417412,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w006",5,6,10,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,377.138239955761,381.657834815454,1.14853736883278,9986593.83174488,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w007",5,7,11,"exponential__normal","ok",TRUE,13,5,403.894208674939,407.84885417717,0.440194470728671,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w007",5,7,11,"logistic__normal","ok",TRUE,13,5,378.495712739826,383.015307599518,1.21622367351014,9652694.70303284,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w007",5,7,11,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,407.154884833794,411.109530336025,0.606656360234752,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w007",5,7,11,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,379.704926935147,384.22452179484,1.16059170424902,10001152.8349807,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w008",5,8,12,"exponential__normal","ok",TRUE,13,5,401.49419769094,405.448843193171,0.424455083344217,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w008",5,8,12,"logistic__normal","ok",TRUE,13,5,376.920307769413,381.439902629106,1.10378823652177,9870700.3643172,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w008",5,8,12,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,404.339521026156,408.294166528387,0.59502540583919,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w008",5,8,12,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,375.426561935447,379.946156795139,1.10296761366376,9913209.50099748,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w009",5,9,13,"exponential__normal","ok",TRUE,13,5,403.676469163194,407.631114665424,0.393219299885319,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w009",5,9,13,"logistic__normal","ok",TRUE,13,5,379.778497563187,384.298092422879,1.15623662203984,9529655.97196947,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w009",5,9,13,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,407.979143075419,411.93378857765,0.590443913639191,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w009",5,9,13,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,367.529390233771,372.048985093464,1.20127186031051,9350494.34609586,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w010",5,10,14,"exponential__normal","ok",TRUE,13,5,402.360112456634,406.314757958865,0.420729228781211,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w010",5,10,14,"logistic__normal","ok",TRUE,13,5,394.806954922374,399.326549782066,1.11521311975255,10043322.660316,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w010",5,10,14,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,406.71580000227,410.670445504501,0.623437672796446,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w010",5,10,14,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,369.791976177237,374.31157103693,1.21839863677581,9678408.93307266,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w011",5,11,15,"exponential__normal","ok",TRUE,12,5,373.642506764983,377.036853313499,0.447351918176027,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w011",5,11,15,"logistic__normal","ok",TRUE,12,5,363.004100328764,366.883353527068,1.22834094707576,10262141.3073255,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w011",5,11,15,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,374.522089529521,377.916436078037,0.679460418953698,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w011",5,11,15,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,341.101511690604,344.980764888908,1.26511259445519,9820771.23643038,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w012",5,12,16,"exponential__normal","ok",TRUE,12,5,373.264622487674,376.65896903619,0.453929771212058,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w012",5,12,16,"logistic__normal","ok",TRUE,12,5,362.7692238522,366.648477050504,1.1640323967563,10375991.7719043,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w012",5,12,16,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,374.132090712432,377.526437260948,0.688789701619714,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w012",5,12,16,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,338.474432054554,342.353685252858,1.23975438160688,9917634.14989584,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w013",5,13,17,"exponential__normal","ok",TRUE,12,5,376.416025125883,379.810371674399,0.473836642732367,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w013",5,13,17,"logistic__normal","ok",TRUE,12,5,363.380550407246,367.25980360555,1.39088884778294,10080956.0391246,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w013",5,13,17,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,376.991705425072,380.386051973588,0.694565132749641,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w013",5,13,17,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,339.687973336993,343.567226535297,1.32159562157899,10127297.8004571,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w014",5,14,18,"exponential__normal","ok",TRUE,12,5,374.212528190757,377.606874739274,0.647752068687228,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w014",5,14,18,"logistic__normal","ok",TRUE,12,5,329.223489067808,333.102742266112,1.46123007804101,11227716.1109235,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w014",5,14,18,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,368.21996118217,371.614307730686,0.787511812665622,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w014",5,14,18,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,358.977062082187,362.856315280491,1.08578393904832,14549142.3619891,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w015",5,15,19,"exponential__normal","ok",TRUE,11,5,293.897504612803,296.682771522392,1.04719299458342,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w015",5,15,19,"logistic__normal","ok",TRUE,11,5,295.901848862564,299.085011044951,1.0480382535721,3177574041.85229,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w015",5,15,19,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,323.218900598454,326.004167508043,0.938087485640416,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w015",5,15,19,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,11,5,325.218905091312,328.402067273699,0.938088005042887,7.616226e+12,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w016",5,16,20,"exponential__normal","ok",TRUE,11,5,293.756490049188,296.541756958777,1.04793945490622,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w016",5,16,20,"logistic__normal","ok",TRUE,11,5,295.762365878667,298.945528061054,1.04877564826266,3151880427.85201,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w016",5,16,20,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,323.435964650357,326.221231559946,0.936168833062257,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w016",5,16,20,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,11,5,325.435970044117,328.619132226504,0.936170574356097,7.616226e+12,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w017",5,17,21,"exponential__normal","ok",TRUE,11,5,293.177409526615,295.962676436203,1.04993235689435,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w017",5,17,21,"logistic__normal","ok",TRUE,11,5,295.180575605472,298.363737787859,1.05024679799962,5483597535.08587,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w017",5,17,21,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,323.283960668874,326.069227578463,0.939202482136585,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w017",5,17,21,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,11,5,325.283966029106,328.467128211493,0.939204008543613,7.616226e+12,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w018",5,18,22,"exponential__normal","ok",TRUE,12,5,368.94084620701,372.335192755526,0.674236684943671,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w018",5,18,22,"logistic__normal","ok",TRUE,12,5,326.658450638401,330.537703836705,1.35146402477616,12586525.1385667,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w018",5,18,22,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,364.873639749037,368.267986297553,0.80943486454784,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w018",5,18,22,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,356.415367607693,360.294620805997,1.05246414006284,16610150.1161133,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w019",5,19,23,"exponential__normal","ok",TRUE,11,5,341.224054484014,344.009321393602,0.694708808473855,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w019",5,19,23,"logistic__normal","ok",TRUE,11,5,307.08183680928,310.264998991667,1.5215998192515,12362058.8138654,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w019",5,19,23,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,340.369344481472,343.154611391061,0.830651832303299,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w019",5,19,23,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,313.465497779959,316.648659962346,1.24329378680794,13490744.1896455,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w020",5,20,24,"exponential__normal","ok",TRUE,11,5,341.561685108034,344.346952017622,0.711910926766259,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w020",5,20,24,"logistic__normal","ok",TRUE,11,5,305.064190434173,308.24735261656,1.53138936403511,12344784.755001,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w020",5,20,24,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,341.31453818359,344.099805093179,0.830805717988965,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w020",5,20,24,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,316.239580897188,319.422743079575,1.25360504188398,13906294.7551398,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w021",5,21,25,"exponential__normal","ok",TRUE,11,5,342.237835504476,345.023102414065,0.752416995753163,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w021",5,21,25,"logistic__normal","ok",TRUE,11,5,303.407545501866,306.590707684253,1.54897738084133,12319680.8929491,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w021",5,21,25,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,343.369017500496,346.154284410084,0.820728240068518,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w021",5,21,25,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,320.956908738189,324.140070920576,1.24965051034514,14376732.8451488,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w022",5,22,26,"exponential__normal","ok",TRUE,11,5,342.956986466732,345.74225337632,0.789219854343215,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w022",5,22,26,"logistic__normal","ok",TRUE,11,5,310.551922073938,313.735084256325,1.63700754170408,12345727.6521282,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w022",5,22,26,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,346.924572982148,349.709839891737,0.844791209611023,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w022",5,22,26,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,323.774086561425,326.957248743812,1.34640147674549,14537496.7007152,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w023",5,23,27,"exponential__normal","ok",TRUE,10,5,258.452625249666,260.570720900625,1.03433692904552,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w023",5,23,27,"logistic__normal","ok",TRUE,10,5,260.46964494905,262.890325693002,1.03501299910061,5606184732.89527,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w023",5,23,27,"exponential__mean_preserving_lognormal","ok",TRUE,10,5,278.620231579252,280.73832723021,1.0340168803986,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w023",5,23,27,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,10,5,280.62023426664,283.040915010592,1.0340170741762,1.1247774e+13,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w024",5,24,28,"exponential__normal","ok",TRUE,10,5,253.689207655898,255.807303306856,1.01956940963806,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w024",5,24,28,"logistic__normal","ok",TRUE,10,5,255.69517010682,258.115850850773,1.02012411012393,5616476215.88816,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w024",5,24,28,"exponential__mean_preserving_lognormal","ok",TRUE,10,5,275.158702978459,277.276798629418,1.03105520885556,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w024",5,24,28,"logistic__mean_preserving_lognormal","ok",TRUE,10,5,277.135783084068,279.556463828021,1.04158770482992,288967932.340653,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w025",5,25,29,"exponential__normal","ok",TRUE,10,5,265.900184684808,268.018280335766,1.06155562390014,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w025",5,25,29,"logistic__normal","ok",TRUE,10,5,267.908443466158,270.32912421011,1.06210783541463,5594154682.52688,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w025",5,25,29,"exponential__mean_preserving_lognormal","ok",TRUE,10,5,278.280182661998,280.398278312956,1.0601009152475,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w025",5,25,29,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,10,5,280.28018871176,282.700869455713,1.06010121091805,1.1247774e+13,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w026",5,26,30,"exponential__normal","ok",TRUE,11,5,314.009519846828,316.794786756417,0.956852430570242,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w026",5,26,30,"logistic__normal","ok",TRUE,11,5,310.914408585596,314.097570767983,1.23944090213308,22503319.3317017,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w026",5,26,30,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,334.357088624487,337.142355534076,0.944789497113928,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w026",5,26,30,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,335.230520142031,338.413682324418,1.06487014127949,32045600.341019,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w027",5,27,31,"exponential__normal","ok",TRUE,11,5,329.393941950132,332.179208859721,0.843723497521255,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w027",5,27,31,"logistic__normal","ok",TRUE,11,5,324.02518632898,327.208348511367,1.83215211910361,13686068.7191412,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w027",5,27,31,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,340.838401547026,343.623668456615,0.841626945111403,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w027",5,27,31,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,337.324926730048,340.508088912435,1.07786466531718,20146230.2335808,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w028",5,28,32,"exponential__normal","ok",TRUE,12,5,357.582862033636,360.977208582152,0.811114477476651,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w028",5,28,32,"logistic__normal","ok",TRUE,12,5,357.802031924156,361.68128512246,1.56962032279811,14091955.4003398,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w028",5,28,32,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,369.462244639066,372.856591187582,0.818287355378399,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w028",5,28,32,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,365.347699974245,369.226953172549,1.08185093979898,19278818.0052864,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w029",5,29,33,"exponential__normal","ok",TRUE,12,5,357.803238846048,361.197585394564,0.816089698026093,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w029",5,29,33,"logistic__normal","ok",TRUE,12,5,357.794269046399,361.673522244703,1.55582282921605,14134093.7107623,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w029",5,29,33,"exponential__mean_preserving_lognormal","ok",TRUE,12,5,369.756042937314,373.15038948583,0.813385448332097,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w029",5,29,33,"logistic__mean_preserving_lognormal","ok",TRUE,12,5,366.774019484123,370.653272682427,1.07001019010555,20109602.9034701,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w030",5,30,34,"exponential__normal","ok",TRUE,13,5,380.369855747065,384.324501249295,0.759924476330008,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w030",5,30,34,"logistic__normal","ok",TRUE,13,5,382.369884207287,386.889479066979,0.759833945044485,3008922564552.48,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w030",5,30,34,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,392.060519562794,396.015165065024,0.766178512957472,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w030",5,30,34,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,392.17148836219,396.691083221882,0.881376984768858,30306698.9451154,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w031",5,31,35,"exponential__normal","ok",TRUE,13,5,375.343382280797,379.298027783027,0.70952219762434,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w031",5,31,35,"logistic__normal","ok",TRUE,13,5,373.048060843411,377.567655703103,0.970209193423894,19489669.3131866,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w031",5,31,35,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,393.35371691806,397.308362420291,0.739922928184979,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w031",5,31,35,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,393.585054124298,398.10464898399,0.860460046064217,27162638.7411807,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w032",5,32,36,"exponential__normal","ok",TRUE,13,5,370.396355304724,374.351000806955,0.759179868448179,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w032",5,32,36,"logistic__normal","ok",TRUE,13,5,372.076779253629,376.596374113321,0.849788486321583,39309632.8118255,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w032",5,32,36,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,389.627621720445,393.582267222676,0.781066972371601,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w032",5,32,36,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,391.090346178325,395.609941038017,0.873036331403526,31694949.9948623,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w033",5,33,37,"exponential__normal","ok",TRUE,13,5,398.694190383534,402.648835885765,0.620456131384092,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w033",5,33,37,"logistic__normal","ok",TRUE,13,5,376.110128659952,380.629723519645,1.14049069509643,13740645.1700814,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w033",5,33,37,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,399.346589507397,403.301235009628,0.740428421837119,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w033",5,33,37,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,395.217364996981,399.736959856673,0.984663368589892,16448236.0348298,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w034",5,34,38,"exponential__normal","ok",TRUE,14,5,435.251244003531,439.724645310838,0.495794338301476,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w034",5,34,38,"logistic__normal","ok",TRUE,14,5,395.913518091814,401.025976728736,1.09300333450641,13729934.2873601,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w034",5,34,38,"exponential__mean_preserving_lognormal","ok",TRUE,14,5,433.415407564663,437.88880887197,0.668412930653456,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w034",5,34,38,"logistic__mean_preserving_lognormal","ok",TRUE,14,5,423.205764065245,428.318222702167,0.969132293709861,15346029.9683867,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w035",5,35,39,"exponential__normal","ok",TRUE,13,5,409.313388500439,413.26803400267,0.507596159386349,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w035",5,35,39,"logistic__normal","ok",TRUE,13,5,370.943323996423,375.462918856115,1.25206628364286,13286053.4481773,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w035",5,35,39,"exponential__mean_preserving_lognormal","ok",TRUE,13,5,409.748299760531,413.702945262762,0.687768959307759,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w035",5,35,39,"logistic__mean_preserving_lognormal","ok",TRUE,13,5,397.663934951577,402.18352981127,1.12142621470046,14057691.0117365,
"C","joint","MDAMB231_promoted_39_episodes_ignore_media",,1,39,"exponential__normal","diagnostic_warning",,92,39,2865.7719426517,2971.68706288776,0.632621429653435,,
"C","joint","MDAMB231_promoted_39_episodes_ignore_media",,1,39,"logistic__normal","diagnostic_warning",,92,39,2723.03158220237,2833.99027959253,1.30343491683772,5583261.72692143,
"C","joint","MDAMB231_promoted_39_episodes_ignore_media",,1,39,"exponential__mean_preserving_lognormal","converged",,92,39,2855.86508062149,2961.78020085755,0.583579745970456,,
"C","joint","MDAMB231_promoted_39_episodes_ignore_media",,1,39,"logistic__mean_preserving_lognormal","converged",,92,39,2747.96668448504,2858.9253818752,1.37050625346366,9292694.30278287,
"G1","independent","MDA-MB-231_G1_A1_seed",,1,1,"exponential__normal","no_residual_degrees_of_freedom",FALSE,2,1,,,,,
"G1","independent","MDA-MB-231_G1_A1_seed",,1,1,"logistic__normal","insufficient_distinct_calendar_days",FALSE,2,1,,,,,
"G1","independent","MDA-MB-231_G1_A1_seed",,1,1,"exponential__mean_preserving_lognormal","no_residual_degrees_of_freedom",FALSE,2,1,,,,,
"G1","independent","MDA-MB-231_G1_A1_seed",,1,1,"logistic__mean_preserving_lognormal","insufficient_distinct_calendar_days",FALSE,2,1,,,,,
"G1","independent","MDA-MB-231_G1_A2_seed",,2,2,"exponential__normal","ok",TRUE,18,1,552.672653318946,555.343768592635,0.0222973874454675,,2126999.12686271
"G1","independent","MDA-MB-231_G1_A2_seed",,2,2,"logistic__normal","ok",TRUE,18,1,553.622643054208,557.184130085793,0.0720377039666711,5209146.73166924,1767589.87345014
"G1","independent","MDA-MB-231_G1_A2_seed",,2,2,"exponential__mean_preserving_lognormal","ok",TRUE,18,1,558.846983156645,561.518098430334,0.0294757380967364,,1856121.54728516
"G1","independent","MDA-MB-231_G1_A2_seed",,2,2,"logistic__mean_preserving_lognormal","ok",TRUE,18,1,557.235960800413,560.797447831997,1.5359175299144,3592977.5744549,714927.67529399
"G1","independent","MDA-MB-231_G1_A3_seed",,3,3,"exponential__normal","ok",TRUE,5,1,146.964684936923,145.792998674225,0.237229033426903,,958870.066510493
